WEEK_Monday_name,LOB_L1,LOB_L2,MARKET_LANGUAGE_L5,QUEUE_NAME_L8,AHT,Total Volume,Target_Effec Work Hours,HC,WFM_Saturation %
W08,TTR1,SPS,IT,I&A Video Sps-It,57.700721665410704,1327,25.59,,
W33,TTR1,SPS,IT,I&A Video Sps-It,51.008798943265134,1325,26.62,,
W33,TTR1,SPS,IT,Search Account Minor Cgvr-It,35.39276647681042,0,26.62,,
W01,TTR1,SPS,IT,Search Result - Experiment - It,,5864,25.59,,
W02,TTR1,SPS,IT,Search Result - Experiment - It,,5593,25.59,,
W03,TTR1,SPS,IT,Search Result - Experiment - It,,5624,25.59,,
W04,TTR1,SPS,IT,Search Result - Experiment - It,,5669,25.59,,
W05,TTR1,SPS,IT,Search Result - Experiment - It,52.08289616558499,5702,25.59,,
W01,TTR1,SPS,IT,Search Video-Cgvr-It,,5198,25.59,,
W02,TTR1,SPS,IT,Search Video-Cgvr-It,,5335,25.59,,
W03,TTR1,SPS,IT,Search Video-Cgvr-It,,5188,25.59,,
W04,TTR1,SPS,IT,Search Video-Cgvr-It,,5219,25.59,,
W05,TTR1,SPS,IT,Search Video-Cgvr-It,45.91337866366367,5389,25.59,,
W06,TTR1,SPS,IT,Search Video-Cgvr-It,47.812932266586,0,25.59,,
W07,TTR1,SPS,IT,Search Video-Cgvr-It,49.78514845727395,0,25.59,,
W08,TTR1,SPS,IT,Search Video-Cgvr-It,45.042943326867125,5155,25.59,,
W33,TTR1,SPS,IT,Search Video-Cgvr-It,34.15330038106601,16573,26.62,,
W01,TTR1,SPS,IT,Video Sps-It,,18298,25.59,,
W02,TTR1,SPS,IT,Video Sps-It,,18250,25.59,,
W03,TTR1,SPS,IT,Video Sps-It,,18616,25.59,,
W04,TTR1,SPS,IT,Video Sps-It,,18616,25.59,,
W05,TTR1,SPS,IT,Video Sps-It,55.25487783214794,16617,25.59,,
W06,TTR1,SPS,IT,Video Sps-It,50.88201251473753,18367,25.59,,
W07,TTR1,SPS,IT,Video Sps-It,49.36998863299221,21304,25.59,,
W08,TTR1,SPS,IT,Video Sps-It,51.082835221764775,21530,25.59,,
W33,TTR1,SPS,IT,Video Sps-It,37.648988297784065,14290,26.62,,
W01,TTR1,SPS,NL,Gcp-Video Da-Nl-1,,350,25.59,,
W02,TTR1,SPS,NL,Gcp-Video Da-Nl-1,,287,25.59,,
W03,TTR1,SPS,NL,Gcp-Video Da-Nl-1,,335,25.59,,
W04,TTR1,SPS,NL,Gcp-Video Da-Nl-1,,347,25.59,,
W05,TTR1,SPS,NL,Gcp-Video Da-Nl-1,40.463630194174755,173,25.59,,
W06,TTR1,SPS,NL,Gcp-Video Da-Nl-1,36.77817918781725,151,25.59,,
W07,TTR1,SPS,NL,Gcp-Video Da-Nl-1,51.28914480263158,128,25.59,,
W08,TTR1,SPS,NL,Gcp-Video Da-Nl-1,57.81803092307692,134,25.59,,
W33,TTR1,SPS,NL,Gcp-Video Da-Nl-1,56.97339285714286,54,26.62,,
W01,TTR1,SPS,NL,Video Sps-Nl,,17812,25.59,,
W02,TTR1,SPS,NL,Video Sps-Nl,,17742,25.59,,
W03,TTR1,SPS,NL,Video Sps-Nl,,18229,25.59,,
W04,TTR1,SPS,NL,Video Sps-Nl,,18286,25.59,,
W05,TTR1,SPS,NL,Video Sps-Nl,44.916394712979894,16367,25.59,,
W06,TTR1,SPS,NL,Video Sps-Nl,43.13677315047915,16597,25.59,,
W07,TTR1,SPS,NL,Video Sps-Nl,43.679163192345904,19134,25.59,,
W08,TTR1,SPS,NL,Video Sps-Nl,44.611720695401694,19452,25.59,,
W33,TTR1,SPS,NL,Video Sps-Nl,38.74759162303664,14100,26.62,,
W33,TTR1,TTR1,DE,1-Badness-Comment(Short Video)-De,4.77534273530683,2342,26.62,,
W33,TTR1,TTR1,DE,1-Gcp-Videos Reported By User-De-Rr2.0,35.69441863354035,2996,26.62,,
W01,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,,506,25.59,,
W02,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,,533,25.59,,
W03,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,,647,25.59,,
W04,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,,561,25.59,,
W05,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,18.74233838403042,386,25.59,,
W06,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,20.914976108452947,478,25.59,,
W07,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,25.019237840290376,426,25.59,,
W08,TTR1,TTR1,DE,2-Duet/React Recall-De-4.0,23.2423146969697,480,25.59,,
W01,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,,152,25.59,,
W02,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,,121,25.59,,
W03,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,,137,25.59,,
W04,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,,105,25.59,,
W05,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,36.22423923913043,72,25.59,,
W06,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,32.69537781512605,101,25.59,,
W07,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,45.61401273885351,124,25.59,,
W08,TTR1,TTR1,DE,2-Suspected Risk Videos-De-4.0,37.75228592857143,125,25.59,,
W04,TTR1,TTR1,DE,3-Videos Filtered By System-De-4.0,,6,25.59,,
W05,TTR1,TTR1,DE,3-Videos Filtered By System-De-4.0,40.69875,6,25.59,,
W06,TTR1,TTR1,DE,3-Videos Filtered By System-De-4.0,27.509999999999998,1,25.59,,
W01,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,,1383,25.59,,
W02,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,,4311,25.59,,
W03,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,,2383,25.59,,
W04,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,,2110,25.59,,
W05,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,5.201357807203388,1342,25.59,,
W06,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,7.181882756183746,1725,25.59,,
W07,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,10.522814158371041,1764,25.59,,
W08,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,5.036624458094457,6151,25.59,,
W33,TTR1,TTR1,DE,4-Video-Firstreview-Failback-De-4.0,6.037897289952263,1282,26.62,,
W01,TTR1,TTR1,DE,Account Video-Aor-De-1,,4,25.59,,
W02,TTR1,TTR1,DE,Account Video-Aor-De-1,,1457,25.59,,
W03,TTR1,TTR1,DE,Account Video-Aor-De-1,,0,25.59,,
W04,TTR1,TTR1,DE,Account Video-Aor-De-1,,1162,25.59,,
W05,TTR1,TTR1,DE,Account Video-Aor-De-1,,4,25.59,,
W06,TTR1,TTR1,DE,Account Video-Aor-De-1,39.93631427840327,0,25.59,,
W07,TTR1,TTR1,DE,Account Video-Aor-De-1,5.26222,18,25.59,,
W08,TTR1,TTR1,DE,Account Video-Aor-De-1,45.80913311421528,2434,25.59,,
W01,TTR1,TTR1,DE,Account Video-Cgvr-De,,12178,25.59,,
W02,TTR1,TTR1,DE,Account Video-Cgvr-De,,0,25.59,,
W03,TTR1,TTR1,DE,Account Video-Cgvr-De,,0,25.59,,
W05,TTR1,TTR1,DE,Account Video-Cgvr-De,31.461058558951965,12568,25.59,,
W06,TTR1,TTR1,DE,Account Video-Cgvr-De,33.42695831989248,0,25.59,,
W07,TTR1,TTR1,DE,Account Video-Cgvr-De,31.81765028673835,0,25.59,,
W01,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,,2045,25.59,,
W02,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,,2302,25.59,,
W03,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,,2463,25.59,,
W04,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,,2051,25.59,,
W05,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,42.00510612527312,1663,25.59,,
W06,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,40.56814713603819,1305,25.59,,
W07,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,44.4668278994614,1313,25.59,,
W08,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,43.33213255668114,2074,25.59,,
W33,TTR1,TTR1,DE,Account Video-De-Fullwatch-3,17.502678864008743,1156,26.62,,
W03,TTR1,TTR1,DE,Cgvr Related Audio Labelling-De,,354,25.59,,
W33,TTR1,TTR1,DE,Gcp - Account Cgvr - De,30.722672779036053,3177,26.62,,
W01,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,,363,25.59,,
W02,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,,339,25.59,,
W03,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,,375,25.59,,
W04,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,,345,25.59,,
W05,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,22.405033026315788,238,25.59,,
W06,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,16.93103066666667,325,25.59,,
W07,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,21.062365290322585,371,25.59,,
W08,TTR1,TTR1,DE,Gcp-3-Tt User Gif Verify-De-4.0,18.321211262886603,373,25.59,,
W01,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,,10463,25.59,,
W02,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,,10827,25.59,,
W03,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,,10340,25.59,,
W04,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,,10332,25.59,,
W05,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,10.499670844493638,6842,25.59,,
W06,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,11.686358297392669,8373,25.59,,
W07,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,12.737782562665883,8382,25.59,,
W08,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,12.615725277609775,7940,25.59,,
W33,TTR1,TTR1,DE,Gcp-3-Tt User Profile Verify-De-4.0,10.62362328273355,5203,26.62,,
W01,TTR1,TTR1,DE,Gcp-3-Underage Users-De,,28253,25.59,,
W02,TTR1,TTR1,DE,Gcp-3-Underage Users-De,,26851,25.59,,
W03,TTR1,TTR1,DE,Gcp-3-Underage Users-De,,27520,25.59,,
W04,TTR1,TTR1,DE,Gcp-3-Underage Users-De,,25433,25.59,,
W05,TTR1,TTR1,DE,Gcp-3-Underage Users-De,6.349997565657856,28568,25.59,,
W06,TTR1,TTR1,DE,Gcp-3-Underage Users-De,5.514630854960778,23106,25.59,,
W07,TTR1,TTR1,DE,Gcp-3-Underage Users-De,6.386944545454545,24870,25.59,,
W08,TTR1,TTR1,DE,Gcp-3-Underage Users-De,6.436369019350177,30047,25.59,,
W33,TTR1,TTR1,DE,Gcp-3-Underage Users-De,8.618328105278236,15628,26.62,,
W01,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,,25,25.59,,
W02,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,,24,25.59,,
W03,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,,17,25.59,,
W04,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,,15,25.59,,
W05,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,15.806521739130433,17,25.59,,
W06,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,22.38111111111111,25,25.59,,
W07,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,37.830882352941174,26,25.59,,
W08,TTR1,TTR1,DE,Gcp-Tt User Gif Appeal-De-4.0,21.336206896551722,27,25.59,,
W01,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,,454,25.59,,
W02,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,,402,25.59,,
W03,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,,362,25.59,,
W04,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,,405,25.59,,
W05,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,16.93291101265823,248,25.59,,
W06,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,18.44402183970856,460,25.59,,
W07,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,20.98941292635659,419,25.59,,
W08,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,18.06571944540728,555,25.59,,
W33,TTR1,TTR1,DE,Gcp-Tt User Profile Appeal-De-4.0,14.057265350797719,427,26.62,,
W33,TTR1,TTR1,DE,Gcp-Tt-Video-General-Keyframe-De-A,13.34875981397701,5680,26.62,,
W01,TTR1,TTR1,DE,Photo Appeal-De,,7902,25.59,,
W02,TTR1,TTR1,DE,Photo Appeal-De,,6449,25.59,,
W03,TTR1,TTR1,DE,Photo Appeal-De,,6094,25.59,,
W04,TTR1,TTR1,DE,Photo Appeal-De,,7375,25.59,,
W05,TTR1,TTR1,DE,Photo Appeal-De,22.377561378362458,4056,25.59,,
W06,TTR1,TTR1,DE,Photo Appeal-De,22.920720844368276,5311,25.59,,
W07,TTR1,TTR1,DE,Photo Appeal-De,18.827137043420617,5260,25.59,,
W08,TTR1,TTR1,DE,Photo Appeal-De,20.967416020806244,5922,25.59,,
W33,TTR1,TTR1,DE,Photo Appeal-De,15.730419808002148,5602,26.62,,
W33,TTR1,TTR1,DE,Photo Da-De,17.014000000000003,5,26.62,,
W01,TTR1,TTR1,DE,Photo Filtered By System-De,,17647,25.59,,
W02,TTR1,TTR1,DE,Photo Filtered By System-De,,14558,25.59,,
W03,TTR1,TTR1,DE,Photo Filtered By System-De,,14500,25.59,,
W04,TTR1,TTR1,DE,Photo Filtered By System-De,,13229,25.59,,
W05,TTR1,TTR1,DE,Photo Filtered By System-De,15.276301580788264,9614,25.59,,
W06,TTR1,TTR1,DE,Photo Filtered By System-De,17.149329706263828,11137,25.59,,
W07,TTR1,TTR1,DE,Photo Filtered By System-De,17.246707085781427,11114,25.59,,
W08,TTR1,TTR1,DE,Photo Filtered By System-De,14.203757592249502,12910,25.59,,
W33,TTR1,TTR1,DE,Photo Filtered By System-De,17.576981336203247,9340,26.62,,
W01,TTR1,TTR1,DE,Profile User Report Cgvr De,,1501,25.59,,
W02,TTR1,TTR1,DE,Profile User Report Cgvr De,,1501,25.59,,
W03,TTR1,TTR1,DE,Profile User Report Cgvr De,,1500,25.59,,
W04,TTR1,TTR1,DE,Profile User Report Cgvr De,,1500,25.59,,
W05,TTR1,TTR1,DE,Profile User Report Cgvr De,8.068342592592593,1500,25.59,,
W06,TTR1,TTR1,DE,Profile User Report Cgvr De,5.399571469648563,0,25.59,,
W07,TTR1,TTR1,DE,Profile User Report Cgvr De,6.286736908727516,1501,25.59,,
W08,TTR1,TTR1,DE,Profile User Report Cgvr De,5.429642718187875,1501,25.59,,
W33,TTR1,TTR1,DE,Profile User Report Cgvr De,5.990787333100638,1500,26.62,,
W01,TTR1,TTR1,DE,Recalled Sug-De-4.0,,9117,25.59,,
W02,TTR1,TTR1,DE,Recalled Sug-De-4.0,,8528,25.59,,
W03,TTR1,TTR1,DE,Recalled Sug-De-4.0,,8547,25.59,,
W04,TTR1,TTR1,DE,Recalled Sug-De-4.0,,5973,25.59,,
W05,TTR1,TTR1,DE,Recalled Sug-De-4.0,4.3381741625310175,6148,25.59,,
W06,TTR1,TTR1,DE,Recalled Sug-De-4.0,2.8694409516837482,7436,25.59,,
W07,TTR1,TTR1,DE,Recalled Sug-De-4.0,2.371716570652174,7360,25.59,,
W08,TTR1,TTR1,DE,Recalled Sug-De-4.0,2.1795820045662095,8760,25.59,,
W33,TTR1,TTR1,DE,Recalled Sug-De-4.0,2.772174947645578,3361,26.62,,
W01,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,,5189,25.59,,
W02,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,,5766,25.59,,
W03,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,,5443,25.59,,
W04,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,,5513,25.59,,
W05,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,5.578351568296795,567,25.59,,
W06,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,5.334602009919081,2831,25.59,,
W07,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,2.875927672233821,4729,25.59,,
W08,TTR1,TTR1,DE,Recalled Sug-Hot Search-De-4.0,4.667903028275416,4633,25.59,,
W01,TTR1,TTR1,DE,Reported Sug-De-4.0,,586,25.59,,
W02,TTR1,TTR1,DE,Reported Sug-De-4.0,,611,25.59,,
W03,TTR1,TTR1,DE,Reported Sug-De-4.0,,616,25.59,,
W04,TTR1,TTR1,DE,Reported Sug-De-4.0,,539,25.59,,
W05,TTR1,TTR1,DE,Reported Sug-De-4.0,4.982162399193549,398,25.59,,
W06,TTR1,TTR1,DE,Reported Sug-De-4.0,10.266480654761907,414,25.59,,
W07,TTR1,TTR1,DE,Reported Sug-De-4.0,12.183927843511452,443,25.59,,
W08,TTR1,TTR1,DE,Reported Sug-De-4.0,11.528283296703297,546,25.59,,
W33,TTR1,TTR1,DE,Reported Sug-De-4.0,6.889325122128566,203,26.62,,
W01,TTR1,TTR1,DE,Reported User Link-De-4.0,,1699,25.59,,
W02,TTR1,TTR1,DE,Reported User Link-De-4.0,,1821,25.59,,
W03,TTR1,TTR1,DE,Reported User Link-De-4.0,,2014,25.59,,
W04,TTR1,TTR1,DE,Reported User Link-De-4.0,,1694,25.59,,
W05,TTR1,TTR1,DE,Reported User Link-De-4.0,15.700643658088238,530,25.59,,
W06,TTR1,TTR1,DE,Reported User Link-De-4.0,14.318170471063256,665,25.59,,
W07,TTR1,TTR1,DE,Reported User Link-De-4.0,15.990448888888888,376,25.59,,
W08,TTR1,TTR1,DE,Reported User Link-De-4.0,15.159716759656655,470,25.59,,
W33,TTR1,TTR1,DE,Reported User Link-De-4.0,17.14519879473261,334,26.62,,
W01,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,,14363,25.59,,
W02,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,,14223,25.59,,
W03,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,,14216,25.59,,
W04,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,,13624,25.59,,
W05,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,4.373451859847512,9828,25.59,,
W06,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,4.507619938748723,11793,25.59,,
W07,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,4.176456074843762,11694,25.59,,
W08,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,4.157800105009844,13691,25.59,,
W33,TTR1,TTR1,DE,Rs-Top Displayed-De-4.0,5.154601854274143,7266,26.62,,
W01,TTR1,TTR1,DE,Searched Video-De-4.0,,3450,25.59,,
W02,TTR1,TTR1,DE,Searched Video-De-4.0,,4877,25.59,,
W03,TTR1,TTR1,DE,Searched Video-De-4.0,,1187,25.59,,
W04,TTR1,TTR1,DE,Searched Video-De-4.0,,1673,25.59,,
W05,TTR1,TTR1,DE,Searched Video-De-4.0,15.351344273769593,17611,25.59,,
W06,TTR1,TTR1,DE,Searched Video-De-4.0,13.574297576941866,17592,25.59,,
W07,TTR1,TTR1,DE,Searched Video-De-4.0,14.867369200277201,19673,25.59,,
W08,TTR1,TTR1,DE,Searched Video-De-4.0,14.726716811825616,19089,25.59,,
W33,TTR1,TTR1,DE,Searched Video-De-4.0,10.67049761720618,9591,26.62,,
W01,TTR1,TTR1,DE,Sug Badness-De-4.0,,7810,25.59,,
W02,TTR1,TTR1,DE,Sug Badness-De-4.0,,7799,25.59,,
W03,TTR1,TTR1,DE,Sug Badness-De-4.0,,7815,25.59,,
W04,TTR1,TTR1,DE,Sug Badness-De-4.0,,7840,25.59,,
W05,TTR1,TTR1,DE,Sug Badness-De-4.0,2.507971166495375,7790,25.59,,
W06,TTR1,TTR1,DE,Sug Badness-De-4.0,3.3588143593689876,3897,25.59,,
W07,TTR1,TTR1,DE,Sug Badness-De-4.0,3.2134042437836454,7802,25.59,,
W08,TTR1,TTR1,DE,Sug Badness-De-4.0,3.5397332127277394,7794,25.59,,
W33,TTR1,TTR1,DE,Sug Badness-De-4.0,3.807815241195797,15989,26.62,,
W01,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,,7000,25.59,,
W02,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,,7000,25.59,,
W03,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,,7000,25.59,,
W04,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,,7000,25.59,,
W05,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,2.6340130166666667,6000,25.59,,
W06,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,4.806443719102729,5999,25.59,,
W07,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,4.422384457142857,7000,25.59,,
W08,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,3.9049618142857145,7000,25.59,,
W33,TTR1,TTR1,DE,Sug Filter-Hot Search-De-4.0,3.375039651297571,5000,26.62,,
W01,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,,77623,25.59,,
W02,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,,77307,25.59,,
W03,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,,76947,25.59,,
W04,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,,51321,25.59,,
W05,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,4.72513901258723,52297,25.59,,
W06,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,5.485176051259659,64539,25.59,,
W07,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,5.001561100229877,66610,25.59,,
W08,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,4.0577776336179925,78259,25.59,,
W33,TTR1,TTR1,DE,Sug Filter-Top Displayed-De-4.0,4.085525700315871,55935,26.62,,
W01,TTR1,TTR1,DE,Sug Monitor-De-4.0,,4927,25.59,,
W02,TTR1,TTR1,DE,Sug Monitor-De-4.0,,4808,25.59,,
W03,TTR1,TTR1,DE,Sug Monitor-De-4.0,,5338,25.59,,
W04,TTR1,TTR1,DE,Sug Monitor-De-4.0,,6421,25.59,,
W05,TTR1,TTR1,DE,Sug Monitor-De-4.0,4.82587759646828,3846,25.59,,
W06,TTR1,TTR1,DE,Sug Monitor-De-4.0,6.792832680756396,2761,25.59,,
W07,TTR1,TTR1,DE,Sug Monitor-De-4.0,5.918054358727098,3164,25.59,,
W08,TTR1,TTR1,DE,Sug Monitor-De-4.0,4.537048444187392,3458,25.59,,
W33,TTR1,TTR1,DE,Sug Monitor-De-4.0,5.57333277366542,1190,26.62,,
W01,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,,3898,25.59,,
W02,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,,3898,25.59,,
W03,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,,3899,25.59,,
W04,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,,3896,25.59,,
W05,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,,3899,25.59,,
W06,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,2.531141575166752,0,25.59,,
W07,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,2.3355596513714434,3901,25.59,,
W08,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,2.576438256410256,3900,25.59,,
W33,TTR1,TTR1,DE,Sug-High Recommendation Cgvr-De,3.2215529996323586,4000,26.62,,
W01,TTR1,TTR1,DE,Sug-Overkill-De,,3120,25.59,,
W02,TTR1,TTR1,DE,Sug-Overkill-De,,0,25.59,,
W03,TTR1,TTR1,DE,Sug-Overkill-De,,3119,25.59,,
W05,TTR1,TTR1,DE,Sug-Overkill-De,,3118,25.59,,
W06,TTR1,TTR1,DE,Sug-Overkill-De,,0,25.59,,
W07,TTR1,TTR1,DE,Sug-Overkill-De,3.6767630099263524,3123,25.59,,
W33,TTR1,TTR1,DE,Sug-Overkill-De,2.7647497357101902,2837,26.62,,
W01,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,,0,25.59,,
W02,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,,2287,25.59,,
W03,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,,0,25.59,,
W04,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,,3502,25.59,,
W05,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,,0,25.59,,
W07,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,,0,25.59,,
W08,TTR1,TTR1,DE,Sug-Risk Susceptibility-De,3.0084081229597395,3676,25.59,,
W01,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,,116760,25.59,,
W02,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,,116760,25.59,,
W03,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,,116710,25.59,,
W04,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,,116760,25.59,,
W05,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,14.46604591832262,116760,25.59,,
W06,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,13.314190049758121,102150,25.59,,
W07,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,15.049178201262983,116760,25.59,,
W08,TTR1,TTR1,DE,Tt-Video-General-Keyframe-De-A,13.976403761354252,116760,25.59,,
W01,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,,2835,25.59,,
W02,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,,2593,25.59,,
W03,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,,2814,25.59,,
W04,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,,2744,25.59,,
W05,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,7.498382811735938,2023,25.59,,
W06,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,6.453046327193933,2330,25.59,,
W07,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,9.902515850852838,2224,25.59,,
W08,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,9.519650016572756,3029,25.59,,
W11,TTR1,TTR1,ES,2-Comments Filter-Es_Other-4.0,9.426796220183487,546,25.59,,
W01,TTR1,TTR1,ES,2-hashtag-ES-4.0,,825,25.59,,
W02,TTR1,TTR1,ES,2-hashtag-ES-4.0,,876,25.59,,
W03,TTR1,TTR1,ES,2-hashtag-ES-4.0,,937,25.59,,
W04,TTR1,TTR1,ES,2-hashtag-ES-4.0,,848,25.59,,
W05,TTR1,TTR1,ES,2-hashtag-ES-4.0,11.22668199478488,659,25.59,,
W06,TTR1,TTR1,ES,2-hashtag-ES-4.0,11.910683623188412,706,25.59,,
W07,TTR1,TTR1,ES,2-hashtag-ES-4.0,17.60193591684435,800,25.59,,
W08,TTR1,TTR1,ES,2-hashtag-ES-4.0,15.377611058263975,842,25.59,,
